formula,2Dpfx,2Dpfy,area,CBM_GW,CBM_HSE06,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,Eng,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,TDSL
Ru2O2S3Se2,4.154952777777777,7.658058333333328,29.49797,-0.6279058333333332,-1.393667222222222,-2.571003333333332,2.9425633333333314,2.5274475000000005,1.5763230000000004,1.6753916666666664,1.090515555555556,-57.4843072222222,2.7810200000000003,2.2291755555555555,1.582601666666666,-3.2626099999999982,-3.832819583333329,-4.304502777777778,2.697103809523808,3.0
Ru2O2S4Se1,3.882897222222224,7.684046666666662,28.799965000000007,-0.6526060833333334,-1.4759455555555554,-2.584204761904761,2.992426666666664,2.427232500000001,1.6263146666666677,1.677561666666667,1.086160555555556,-58.25976333333331,2.8120099999999995,2.3036377777777783,1.6005133333333326,-3.314088666666665,-3.937983333333329,-4.371517222222223,2.6615266666666644,3.0
Ru2O3S1Se3,3.585731666666667,7.318130555555551,28.70785500000001,-0.7301372638888886,-1.9146072222222228,-2.709788571428572,2.966973333333332,2.5995175,1.8645946666666675,1.533866666666667,1.1048922222222233,-58.3972274074074,2.370416666666668,2.259532222222223,1.987323,-3.3336239999999986,-3.959744583333332,-4.28010722222222,2.5353138095238106,3.0
Ru2O3S2Se2,3.3861083333333344,6.679893333333333,28.650559999999995,-0.8010167222222219,-2.2892288888888888,-3.27190523809524,3.577533333333332,2.9544975,2.0592530000000004,1.5731866666666674,1.3968300000000005,-60.4470451851852,3.38636,2.7891916666666647,2.0591349999999995,-4.007038666666664,-5.706720000000002,-5.02007555555556,2.181952380952382,3.0
Ru2O3S3Se1,3.557996666666667,7.138128888888888,27.266415,-0.8700419722222219,-1.9533238888888889,-2.842779523809524,3.0648611111111097,2.8382700000000005,2.0122000000000004,1.613366666666667,1.249631666666668,-60.77894685185185,2.923113333333333,2.626779444444445,1.9959275,-3.520797333333331,-4.30256708333333,-4.559229444444443,2.3742580952380936,3.0
Ru2O4S1Se2,3.3726366666666663,6.716743888888889,26.72474,-1.0822181666666668,-2.741702222222222,-3.4410390476190487,3.630751111111109,2.954040833333333,2.0213120000000013,1.4998550000000004,1.417373333333334,-62.23770999999999,3.525466666666666,2.832315555555553,2.0486091666666657,-4.11584733333333,-5.572397916666668,-4.78065,2.0427476190476206,3.0
Ru2O4S2Se1,3.12131611111111,6.572260555555557,26.22678666666666,-1.168289152777778,-2.7525938888888897,-3.623955238095237,3.617666111111111,2.949583333333334,2.103407666666668,1.4037966666666668,1.4506116666666675,-62.90189185185184,3.601556666666666,2.837122777777776,2.100109166666666,-4.194699999999997,-5.644549583333335,-4.878446111111112,1.9996119047619056,3.0
Ru2O5S1Se1,3.042953888888887,6.698113333333334,26.17502,-1.3691233333333337,-3.062217222222222,-3.722431904761904,3.865299444444442,2.8763883333333338,2.0894323333333342,1.502916666666667,1.4259300000000006,-64.01156425925925,3.88018,2.6833161111111106,2.148806666666666,-4.392060666666665,-5.800522916666668,-5.065446111111112,1.9114571428571436,3.0
Ru2O1S1Te5,4.348732499999999,8.467017222222223,37.696599999999975,-0.2128672361111111,-1.124964444444444,-1.8242376190476184,2.09361,1.6937308333333332,1.028596333333334,1.0831749999999998,0.7343283333333334,-50.51529555555552,1.9541000000000008,1.5187149999999996,0.9426524999999996,-1.8408899999999992,-2.705425000000001,-2.347968333333333,3.103924285714289,3.0
Ru2O1S2Te4,4.170456944444445,8.393736666666666,36.75320499999997,-0.3248601944444445,-1.373453888888889,-1.9046823809523807,2.225033333333335,1.780210833333333,1.0871376666666663,1.06664,0.7603688888888888,-52.17548888888886,2.056070000000001,1.6215083333333329,0.9715224999999996,-2.044739999999999,-2.767906250000001,-2.514514444444444,3.1441142857142883,3.0
Ru2O1S3Te3,4.086681111111111,8.488064999999997,34.54573499999999,-0.5006172083333333,-1.3452244444444446,-2.01595761904762,2.3794200000000028,1.7618750000000003,1.1881076666666663,1.105845,0.7858633333333334,-54.08022999999999,2.1259400000000004,1.7010833333333328,1.0668408333333332,-2.374682666666665,-2.972834166666666,-2.9039261111111103,3.1795466666666665,3.0
Ru2O1S4Te2,4.157344444444445,7.60328166666666,32.49239,-0.5842440416666665,-1.2727894444444443,-2.2637342857142846,2.630317777777775,2.163491666666668,1.3599806666666667,1.21144,1.048025555555555,-55.06624222222222,2.6534566666666666,1.8851961111111115,1.1079133333333333,-2.806093333333334,-3.430148333333333,-3.557711111111109,2.7257223809523787,3.0
Ru2O1S5Te1,3.7798555555555566,7.589119999999993,29.67521166666668,-0.559024347222222,-1.2451211111111111,-2.242135238095239,2.7464161111111083,2.325663333333334,1.4961336666666667,1.3507283333333333,1.092115555555556,-56.16827999999997,2.582226666666667,2.083976111111112,1.4343950000000003,-2.994589333333334,-3.668063749999999,-3.8418300000000016,2.774037142857141,3.0
Ru2O2S1Te4,4.218648333333334,8.207066666666668,36.067009999999975,-0.5014181527777777,-1.3999755555555555,-2.0300909523809523,2.3086100000000025,1.89124,1.139599,1.0187050000000004,0.8264622222222222,-52.72991944444443,2.1828000000000007,1.6762438888888884,1.082010833333333,-2.295787999999998,-3.207982916666669,-2.86281,3.095482857142857,3.0
Ru2O2S2Te3,4.246856111111111,8.324442777777776,34.91061666666666,-0.6409301805555555,-1.4511205555555555,-2.178320476190476,2.480285,1.887673333333333,1.2038196666666667,1.1189866666666666,0.8311600000000002,-54.69720111111111,2.0898800000000004,1.7083116666666665,1.1542425,-2.5711380000000004,-3.278272499999998,-3.0365377777777764,3.041031428571426,3.0
Ru2O2S3Te2,4.026966111111112,7.595260555555552,29.558305,-0.6675704166666666,-1.285742777777778,-2.422893333333333,2.7898727777777745,2.3333283333333346,1.4297753333333332,1.2430750000000002,1.0734361111111117,-55.88789777777775,2.6069866666666672,2.0460377777777783,1.380865,-3.0470953333333344,-3.851335,-4.036181111111111,2.6715528571428537,3.0
Ru2O2S4Te1,3.69410388888889,7.639481111111107,29.678101666666667,-0.6998084999999996,-1.3410344444444449,-2.477913333333333,2.864856666666664,2.432251666666667,1.5336596666666669,1.3490149999999996,1.1228177777777784,-57.11283388888887,2.849756666666667,2.237932777777778,1.4183475000000003,-3.179581333333333,-3.899615416666664,-4.19243888888889,2.694886190476189,3.0
Ru2O3S1Te3,4.233679444444445,8.036567777777776,31.814535,-0.7916110833333331,-1.6401494444444444,-2.373901904761904,2.5926483333333312,2.0617025,1.745522666666667,1.2643616666666668,0.9079944444444448,-56.59730388888888,2.1865399999999995,1.891371666666666,1.72149,-2.8184953333333342,-3.6431370833333343,-3.7152000000000007,2.90359095238095,3.0
Ru2O3S2Te2,3.8742405555555552,7.204999999999998,29.92606666666666,-0.8395159444444442,-1.6286177777777775,-2.7056466666666665,3.466113888888887,2.9162449999999995,1.7833773333333345,1.3139133333333333,1.292976666666667,-58.26637388888886,3.33704,2.7995683333333337,1.7372200000000004,-3.730479999999998,-5.350882916666666,-4.569753888888891,2.2520299999999995,3.0
Ru2O3S3Te1,3.573123888888889,7.236587222222223,28.313929999999992,-0.8200668749999995,-1.7625077777777776,-2.6768923809523817,3.0047866666666643,2.6079066666666666,1.8939500000000005,1.6866166666666669,1.2365877777777785,-59.656973148148126,2.88306,2.488709444444444,1.8696300000000008,-3.418181999999999,-4.28282125,-4.425685555555556,2.4111919047619046,3.0
Ru2O4S1Te2,3.880716111111113,7.1699883333333325,29.01835,-0.8917816805555553,-2.0393527777777773,-2.9118666666666684,3.5107133333333307,2.978036666666668,1.951332666666667,1.5669050000000002,1.3058150000000006,-59.72797944444447,3.465443333333333,2.8173677777777777,1.8621483333333333,-3.9268606666666654,-5.311910833333332,-4.687856111111112,2.1983804761904784,3.0
Ru2O4S2Te1,3.232329444444444,7.007020555555553,26.814699999999988,-1.0784977083333336,-2.131703333333333,-3.1219652380952416,3.535908888888886,3.1525825,1.9366370000000008,1.5762400000000003,1.3643783333333344,-61.53204833333331,3.4982466666666663,2.8742172222222218,1.8242316666666665,-4.075133999999999,-5.450947916666666,-4.677921666666667,2.1265095238095264,3.0
Ru2O5S1Te1,3.2265577777777774,7.032383333333334,26.604446666666654,-1.355707652777778,-2.653099444444444,-3.357689523809525,3.7479733333333294,3.031133333333333,1.988826,1.5812316666666666,1.4455933333333342,-62.83325148148147,3.76809,2.627597222222222,1.923196666666666,-4.256266666666668,-5.593222499999996,-4.796384444444446,2.0154519047619046,3.0
Ru2O1Se1Te5,4.400025833333334,8.633943333333335,38.33480999999999,-0.1826106527777778,-1.231465,-1.8072990476190485,2.029325,1.714020833333333,0.9915223333333338,0.9556549999999998,0.70894,-49.57582555555551,1.7874100000000004,1.514197222222222,0.895480833333333,-1.765924,-2.644424583333334,-2.3396916666666665,3.104602857142859,3.0
Ru2O1Se2Te4,4.266378055555555,8.51536388888889,37.560619999999965,-0.2049284861111112,-1.2946816666666665,-1.8917780952380947,2.1465466666666666,1.735900833333333,1.0270845000000006,0.927345,0.7151616666666668,-49.85587611111107,1.985530000000001,1.55786,0.9623824999999996,-1.841768,-2.6587037499999995,-2.4605655555555552,3.082701428571432,3.0
Ru2O1Se3Te3,4.028400000000001,8.722652222222218,37.668159999999965,-0.2607305555555556,-1.434146666666667,-1.9756090476190469,2.213368333333334,1.7925758333333333,1.0795566666666667,0.9909950000000002,0.726962777777778,-51.16305444444441,1.9194200000000008,1.502456111111111,0.9683174999999998,-2.0419180000000003,-2.80301375,-2.6608577777777778,3.116413809523812,3.0
Ru2O1Se4Te2,3.963225000000001,8.316314999999998,35.37339999999999,-0.282838875,-1.5225099999999996,-2.0365519047619034,2.2930750000000013,1.8880575,1.139885333333333,0.9675800000000002,0.8197855555555559,-52.07580388888887,2.069746666666666,1.5717272222222216,0.9397375,-2.240611999999999,-2.9887241666666684,-2.9359744444444447,2.734230476190469,3.0
Ru2O1Se5Te1,4.107474999999999,8.311585000000001,35.06454500000001,-0.3455015138888889,-1.461846666666666,-2.148874285714286,2.369495000000001,1.9642475000000004,1.2134343333333333,0.9814,0.8475105555555561,-53.00060277777777,2.113396666666667,1.5861405555555548,1.0392099999999995,-2.342747999999999,-3.188114583333334,-3.079511666666665,2.808275714285708,3.0
Ru2O2Se1Te4,4.198031666666667,8.15900166666667,37.28071999999998,-0.4452796666666666,-1.4273449999999996,-2.043328095238096,2.2908450000000022,1.940025833333333,1.0966393333333333,0.97772,0.7879016666666665,-52.08302999999997,2.201470000000001,1.631465555555555,1.0896783333333329,-2.202019999999998,-3.103974166666668,-2.801918333333332,3.092707142857144,3.0
Ru2O2Se2Te3,4.061666666666668,8.089360000000001,36.33234,-0.5048967916666667,-1.3920249999999998,-2.072864761904762,2.3161750000000025,1.998545833333333,1.1717693333333334,1.0404400000000005,0.8188088888888889,-53.18152555555553,2.0756400000000004,1.6448755555555543,1.0766474999999998,-2.3384239999999967,-3.131427916666667,-2.910271666666665,3.0762428571428577,3.0
Ru2O2Se3Te2,3.843194777777779,7.930186666666667,34.37537000000001,-0.5096510277777776,-1.4729466666666662,-2.2048609523809515,2.4499827777777763,2.074665833333334,1.2313793333333334,1.13691,0.919706666666667,-53.71608611111111,2.113866666666667,1.7047483333333326,1.0793599999999997,-2.65147,-3.4975625000000004,-3.3658377777777755,2.726876190476186,3.0
Ru2O2Se4Te1,3.86798277777778,8.015993333333334,33.05673000000001,-0.4855007777777775,-1.4623499999999994,-2.229319047619047,2.570282777777776,2.0983533333333337,1.2911370000000004,1.2367616666666668,0.949985555555556,-54.59190166666665,2.2953266666666665,1.7549616666666668,1.2158549999999997,-2.829223999999998,-3.671769583333334,-3.555871666666667,2.7873042857142813,3.0
Ru2O3Se1Te3,4.156510277777779,7.961674999999997,33.172439999999995,-0.7377877777777774,-1.483919444444444,-2.282881428571427,2.545848888888888,2.0214783333333326,1.697519666666667,1.1994399999999998,0.8543894444444443,-55.19583999999999,2.06847,1.9016422222222216,1.7008216666666671,-2.741862666666668,-3.619245416666668,-3.6583100000000006,2.9454539999999985,3.0
Ru2O3Se2Te2,3.8454766666666673,7.003588333333332,31.010245,-0.7230244166666663,-1.593477777777777,-2.581758571428568,3.270196666666663,2.8186558333333327,1.730179,1.3077366666666668,1.226203333333333,-57.1500822222222,3.2951433333333338,2.7064188888888885,1.839361666666667,-3.516191999999997,-5.262513749999998,-4.540480555555559,2.2723380952380934,3.0
Ru2O3Se3Te1,3.827270555555555,7.618806666666666,30.81865,-0.7289478333333329,-1.8355677777777768,-2.5744899999999977,2.8441255555555527,2.3699316666666674,1.733425666666667,1.3150066666666669,1.0610661111111124,-56.818247777777785,2.432673333333333,2.205357222222222,1.7070658333333342,-3.181197333333333,-4.090176250000002,-4.199843333333335,2.6182938095238084,3.0
Ru2O4Se1Te2,3.92370777777778,7.081505000000001,29.771255,-0.8447012222222219,-1.989954444444444,-2.8088023809523817,3.51687722222222,2.882856666666666,1.9852686666666663,1.5564200000000006,1.3090600000000003,-58.42901833333333,3.499543333333333,2.909090555555556,1.9308533333333333,-3.848942666666667,-5.2750475,-4.674727777777778,2.2332928571428576,3.0
Ru2O4Se2Te1,3.4937677777777782,6.882108888888888,29.05764499999998,-0.9211517638888886,-2.2887511111111105,-3.004419047619049,3.493762777777775,3.1258591666666664,1.9736966666666664,1.59523,1.3172866666666672,-59.69023,3.47189,2.897594444444444,1.8390616666666664,-3.943559333333333,-5.317154999999999,-4.647286111111113,2.218274761904764,3.0
Ru2O5Se1Te1,3.4768227777777776,6.935406666666666,27.123154999999983,-1.2992118888888895,-2.5904361111111105,-3.3159980952380965,3.669881666666664,2.996141666666666,2.005561333333333,1.5195183333333335,1.410488333333334,-62.368709259259255,3.77132,2.601677222222221,1.8839891666666664,-4.222107333333333,-5.413235416666665,-4.75744611111111,2.072390476190476,3.0
Ru2S1Se1Te5,5.158704666666671,8.588452222222223,38.24012499999998,0.0259068194444444,-1.0176177777777775,-1.3668100000000003,1.7850816666666658,1.0001658333333334,0.8144482666666663,0.7587900000000002,0.5980644444444443,-45.03987777777775,1.5338799999999997,0.9828127777777768,0.8131508333333334,-1.391232,-1.8822743749999995,-1.7646044444444446,3.316931238095241,3.0
Ru2S1Se2Te4,5.010549444444446,8.378337222222221,38.21969499999998,0.0196268611111111,-1.0745594444444446,-1.3636971428571434,1.820733333333332,1.06893,0.8096922666666663,0.713305,0.570441111111111,-45.54303111111108,1.6300800000000002,1.0217094444444432,0.7794933333333337,-1.4893719999999997,-2.0235645833333336,-1.826315555555556,3.323995523809528,3.0
Ru2S1Se3Te3,4.702590333333334,8.809774999999998,37.53101,-0.0193379166666666,-1.137687777777778,-1.4278571428571436,1.916327777777777,1.1518324999999998,0.8549492666666659,0.739135,0.563641111111111,-46.02510111111109,1.6470600000000002,1.0547194444444434,0.7686058333333337,-1.5930739999999994,-2.1639258333333338,-1.9247738888888888,3.3473945714285747,3.0
Ru2S1Se4Te2,4.785787,8.442839444444447,36.138465,-0.0607355972222221,-1.20761,-1.4606090476190468,2.02931,1.486000000000001,0.9134865999999996,0.8067433333333335,0.6767138888888887,-46.69168388888888,1.76597,1.1179327777777772,0.8207975000000002,-1.739171999999999,-2.240996458333333,-2.1035927777777785,3.170129523809521,3.0
Ru2S1Se5Te1,4.801552555555556,8.296573333333335,34.88646,-0.1028587916666666,-1.2041716666666669,-1.4536499999999992,2.0944516666666666,1.432080000000001,0.9481655999999996,0.78011,0.7133166666666666,-47.61875833333332,1.86892,1.1259538888888887,0.8463700000000002,-1.871042,-2.3660483333333326,-2.1832038888888885,3.2427114285714254,3.0
Ru2S2Se1Te4,4.938760111111112,8.227130555555554,37.43596499999999,-0.0188749722222222,-1.082301111111111,-1.339555714285715,1.856358333333332,1.1579825,0.8448092666666661,0.7223950000000001,0.584205,-46.2490944444444,1.6292100000000005,1.128617777777777,0.7775850000000001,-1.5164859999999996,-2.056533333333333,-1.845060555555556,3.296196000000005,3.0
Ru2S2Se2Te3,4.778719777777778,8.308657222222218,36.32794,-0.0547743194444444,-1.119206666666667,-1.426162857142857,1.9010116666666663,1.2767700000000002,0.8975385999999993,0.7693349999999998,0.5930116666666666,-47.19824499999997,1.67073,1.1005616666666658,0.7815650000000001,-1.6055939999999993,-2.0751958333333325,-1.8870138888888888,3.345656000000005,3.0
Ru2S2Se3Te2,4.753332555555557,8.27022777777778,34.723725,-0.0928236805555555,-1.1777700000000004,-1.5002047619047607,2.0583499999999995,1.4809400000000008,0.9610605999999996,0.8276200000000001,0.6899472222222219,-47.80031833333332,1.78578,1.1194094444444438,0.8022025000000003,-1.7767619999999995,-2.28149375,-2.1721144444444453,3.164618095238092,3.0
Ru2S2Se4Te1,4.748930888888891,8.268375,34.54144000000001,-0.1276092638888888,-1.14328,-1.4716314285714285,2.138128333333334,1.5014700000000003,0.9739785999999993,0.790805,0.7332600000000002,-48.428797222222215,1.86227,1.095891111111111,0.8596300000000002,-1.9672640000000003,-2.389022083333333,-2.259047222222222,3.277324285714284,3.0
Ru2S3Se1Te3,4.576593333333333,8.714977777777777,35.10528000000001,-0.0969092638888888,-1.034244444444444,-1.4536528571428569,1.9786399999999988,1.3016900000000005,0.9952929333333326,0.8187749999999998,0.6053811111111107,-48.05914444444444,1.7867800000000005,1.102465555555555,0.836755,-1.720028,-2.214123125,-2.0535255555555563,3.342980285714291,3.0
Ru2S3Se2Te2,4.736579222222222,8.07452777777778,35.041050000000006,-0.1376195555555555,-1.0623461111111114,-1.502851428571428,2.213742777777778,1.4764025000000007,1.017262933333333,0.8890366666666669,0.8098811111111112,-48.85618388888889,2.084126666666667,1.487785555555555,0.9014691666666664,-1.990236,-2.4131620833333334,-2.451284444444445,3.042992857142853,3.0
