formula,gap,2Dpfx,2Dpfy,CBM_GW,CBM,Dgap_gw,Dgap_HSE06,Dgap_WSOC,Dgap,EBE,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM_HSE06,VBM,VL,CBM_HSE06,Eng
Ta2S1Se1Te2,0.654569333333333,7.867349666666666,8.045572666666667,0.2822076944444442,0.0251471428571428,1.851115,1.058225,1.0154101666666673,0.8504883333333333,0.5743188888888886,1.6043800000000008,1.1230972222222224,0.8522478333333335,-1.231798000000001,-0.4434391666666668,-0.4238255555555559,4.637587857142853,0.4784230666066495,-36.13162827474068
Ta2S1Se2Te1,0.7113407619047619,7.738382833333332,8.124408944444443,0.2307230416666666,-0.1171814285714286,2.0423744444444427,1.2262191666666669,1.0691915000000007,0.8992013333333334,0.699009444444444,1.75479,1.2374605555555556,0.8786228333333335,-1.4629760000000016,-0.892554583333333,-0.6640483333333332,4.713548238095236,-0.1127065710321069,-36.69199026434831
Ta2S2Se1Te1,0.8181705714285723,7.941431277777776,8.147587722222221,0.1916213611111112,-0.1703557142857142,2.1020127777777766,1.3584566666666662,1.127848166666667,1.0253963333333331,0.7051527777777776,2.02518,1.3050708333333327,1.0152328333333338,-1.571350000000003,-1.051074583333333,-0.7765222222222222,4.788704142857142,-0.1635848409932034,-34.9224058636116
Cr2O1S1Se2,0.9326197619047611,5.434378333333336,5.623537833333336,-0.4607680277777778,-1.447075714285713,3.001727777777773,2.019133333333333,1.1849371333333338,1.060831666666667,1.3216744444444453,2.043389999999999,2.116851666666667,1.117214,-3.382116666666665,-3.115525833333333,-2.463049444444445,3.614375238095236,-1.7392460000893872,-39.875203095008644
Cr2O1S2Se1,1.1023267142857145,5.361224500000002,5.7062816666666665,-0.5207794027777777,-1.4761523809523802,3.0778711111111074,2.2066558333333326,1.3179624000000003,1.1418100000000004,1.3698311111111117,2.086779999999999,2.2955622222222227,1.223576166666667,-3.4718039999999983,-3.330455833333332,-2.4800044444444413,3.5983956190476167,-1.6490619261106876,-37.838548377687054
Cr2O2S1Se1,1.184455,5.191959833333335,5.698437833333334,-0.6060324027777777,-1.6374742857142857,3.3291822222222214,2.9236116666666665,1.5252986666666668,1.2852266666666667,1.4585666666666663,2.291749999999999,2.6593033333333342,1.4404175000000006,-3.788658,-3.675454166666666,-2.849834999999996,3.4757424761904776,-0.9593339405315736,-37.753395038585104
Cr2O1S1Te2,0.8131283809523814,5.9342929444444446,6.401718555555554,-0.3408362222222225,-1.1217276190476184,2.335878333333333,1.5486766666666665,1.0366969666666672,0.872415,1.1862138888888898,1.81813,1.508279444444445,1.0061625000000003,-2.768698666666664,-2.8315283333333343,-2.1062994444444443,3.607117333333329,-0.7839282874500606,-41.68185003223077
Cr2O1S2Te1,0.9621301904761904,5.489598888888889,6.017544944444441,-0.510297138888889,-1.3639814285714276,2.6432422222222214,2.1126025,1.212139633333334,1.048185,1.3952083333333336,1.94146,2.04687388888889,1.1060008333333335,-3.2723139999999966,-3.3865899999999995,-2.484662777777777,3.468086761904758,-1.2315928043956934,-39.80196276846548
Cr2O2S1Te1,0.9161990476190468,5.207218611111112,6.07944111111111,-0.5945342222222224,-1.4782295238095229,2.974381111111109,2.6952316666666665,1.4153053333333336,1.0366783333333334,1.4319066666666669,2.113499999999999,2.413046111111113,1.1218866666666665,-3.662727999999999,-3.6286258333333294,-2.699180000000001,3.447882761904761,-0.8481144489945501,-39.81844952581661
Cr2O1Se1Te2,0.7860613809523821,5.714695722222222,6.229906999999998,-0.2596500000000002,-1.049064761904762,2.2280044444444425,1.4918849999999992,1.0039535666666672,0.8484083333333335,1.1242533333333342,1.761,1.4167622222222236,0.9306501666666668,-2.667678666666665,-2.660532083333334,-2.088659444444445,3.5833423333333285,-0.3609420017340999,-40.32338732030388
Cr2O1Se2Te1,0.816871238095239,5.640475722222223,6.03215461111111,-0.3845962916666668,-1.2201185714285705,2.369472777777776,1.605449166666666,1.0506518000000007,0.9151633333333336,1.262863333333334,1.92617,1.524649444444445,0.9240975000000003,-2.8879626666666653,-3.095292916666668,-2.346256666666666,3.522011571428569,-1.4587140364246252,-40.299279495086864
Cr2O2Se1Te1,0.88601238095238,5.229811333333333,5.970981111111111,-0.4990547500000002,-1.457401904761904,2.961532777777776,2.565490000000001,1.3874510000000004,0.989015,1.3977450000000002,2.179,2.170820000000001,1.0990099999999998,-3.543986666666666,-3.695745833333332,-2.661644444444444,3.390890190476187,-0.8991169536359475,-38.0582380901618
Cr2S1Se1Te2,0.6217640476190477,6.205810222222219,6.264326999999999,0.0700925277777777,-0.7493014285714292,1.9284783333333329,1.2176779166666667,0.8623623000000002,0.5092403333333333,0.6407022222222218,1.71598,1.1341888888888894,0.6863919166666667,-2.315459999999998,-1.842452083333334,-1.5245022222222226,3.534397999999999,-0.5381608160679294,-37.17173701307803
Cr2S1Se2Te1,0.6281481428571424,5.913339833333331,6.129201444444444,-0.0659420277777778,-0.8713038095238103,2.008301111111111,1.4578175000000004,0.8900252000000005,0.6500869999999999,0.8003066666666664,1.95045,1.151316388888889,0.7186401666666665,-2.4575839999999984,-2.049883333333334,-1.6619250000000008,3.4356893809523816,-0.8037292977960458,-36.854004237250805
Cr2S2Se1Te1,0.7782857142857146,6.043639666666665,6.055937722222224,-0.1520978888888889,-0.9348380952380952,2.1093794444444423,1.6415425000000006,0.9698785999999998,0.9012653333333334,0.8556727777777778,1.9602800000000005,1.2299769444444448,0.879014333333333,-2.5737999999999985,-2.2062225000000013,-1.934585555555556,3.414362999999999,-1.0100903493578897,-34.83283960077202
Mo2O1S1Se2,0.8267662380952382,6.625235611111115,7.071584000000004,0.0967192083333333,-0.9535538095238096,2.523012222222224,1.84332375,1.1365389333333338,1.0219433333333334,1.11157,2.0700699999999994,1.5747794444444445,0.9478528333333334,-2.070091333333333,-2.2532675,-1.880194444444444,4.661475571428571,-1.0426131126174905,-43.89327067895935
Mo2O1S2Se1,0.9095963809523804,6.716253555555559,7.185453111111113,0.0706924305555555,-1.0002104761904766,2.6179516666666665,1.9785987499999995,1.311764600000001,0.999145,1.1603933333333334,2.20907,1.7409105555555564,1.0803361666666669,-2.260234666666667,-2.3752179166666663,-2.047056111111111,4.678839380952383,-1.0908436464721154,-42.11801189055385
Mo2O2S1Se1,1.0383176190476189,6.535070444444446,7.172119333333336,-0.0032573472222222,-1.150400476190476,2.92450777777778,2.0364291666666667,1.5884843999999998,1.0866266666666666,1.153978333333333,2.19885,2.066654444444445,1.3493966666666666,-2.562442666666664,-2.420192499999999,-2.1562627777777763,4.478964761904761,-0.8216499696197067,-42.392114030026754
Mo2O1S1Te2,0.7610912380952386,6.98823133333334,7.183591277777776,0.151441875,-0.761822380952381,2.080519444444445,1.5242554166666662,1.1047254666666673,0.9868716666666668,0.9448783333333332,1.83188,1.226451666666667,0.7449095833333336,-1.517522666666668,-1.726826666666667,-1.462955000000001,4.499532619047619,-0.0621491194609385,-45.584396835123165
Mo2O1S2Te1,0.8401993809523812,6.874492111111116,7.363257833333332,0.0763896805555555,-0.99571238095238,2.4113333333333324,1.810494583333333,1.2096119333333335,1.0582766666666668,1.1061483333333333,2.0284800000000005,1.383275,0.9815030000000003,-1.8235440000000005,-2.3474045833333324,-1.886314444444443,4.601290238095237,-0.7160983953446849,-44.7565488377597
Mo2O2S1Te1,1.0072868095238077,6.703531111111114,7.319104111111112,0.0348417083333333,-0.9947690476190472,2.562951111111112,1.9797050000000005,1.4570557333333336,1.1449049999999996,1.1463049999999997,2.0202900000000006,1.616831666666667,1.2203783333333331,-2.160526666666665,-2.533078333333333,-2.0673433333333344,4.414500809523808,-0.2049354063158704,-45.02438065269549
Mo2O1Se1Te2,0.764276571428572,6.923953888888894,7.103742166666666,0.2021944444444443,-0.7519766666666664,2.02060111111111,1.5623129166666665,1.115000166666667,1.1302783333333333,0.925415,1.7387400000000002,1.2154805555555563,0.7398495833333334,-1.4221680000000012,-1.5702191666666678,-1.3471294444444448,4.478623285714282,-0.0022798762672697,-43.551552706118336
Mo2O1Se2Te1,0.7393470952380954,6.841567222222225,7.0533182777777785,0.1490299166666666,-0.9118304761904767,2.226725555555554,1.5439420833333335,1.0616568000000004,1.1918683333333333,0.9692899999999998,1.91909,1.238153055555556,0.7838503333333335,-1.630643333333334,-2.1658229166666665,-1.5688438888888891,4.431570714285716,-0.6372210192039877,-43.8808457037234
Mo2O2Se1Te1,0.934252619047618,6.634733444444447,7.028509777777781,0.085147625,-0.9647138095238086,2.487488333333333,1.9100775000000003,1.478514733333333,1.201498333333333,1.1165799999999997,1.86462,1.56798,1.2598325,-1.964852,-2.5257083333333328,-1.9467338888888903,4.325238047619045,-0.2666273957718418,-42.76618741894198
Mo2S1Se1Te2,0.5149057619047622,6.941579500000001,6.796146277777781,0.5423921111111105,-0.5670714285714287,1.8895233333333337,1.062280416666667,0.8414014,0.7286009999999998,0.6094966666666661,1.78456,1.0285755555555558,0.5572149166666667,-1.239002000000001,-1.2113754166666664,-1.0636122222222215,4.252889142857141,-0.2715122174958374,-39.94702746582686
Mo2S1Se2Te1,0.5094651428571427,6.609568000000001,6.809354222222223,0.4672524027777773,-0.6885133333333336,1.984727777777777,1.2991162499999995,0.8278146000000004,0.758926,0.6971533333333331,1.81746,1.0282183333333332,0.5646388333333333,-1.4002020000000008,-1.539090416666667,-1.191319444444445,4.310546571428572,-0.6037732965726079,-40.396595788687634
Mo2S2Se1Te1,0.5946191904761903,6.779326888888889,6.787754888888889,0.4056010277777775,-0.7259314285714289,2.002674444444444,1.43893375,0.871441566666667,0.8208620000000001,0.7019444444444443,1.87416,1.0738700000000003,0.6309491666666667,-1.431662000000001,-1.6172529166666676,-1.362811666666667,4.394467047619046,-0.5638588352987154,-38.73457444020552
W2O1S1Se2,0.998801666666666,7.642191111111114,8.848513388888886,0.8800739999999999,-0.2295961904761906,2.714483888888886,1.9418295833333328,1.2939002000000004,0.9774086666666666,0.9319466666666664,2.36939,1.7060638888888888,1.1098972499999995,-1.8880680000000016,-1.6777870833333337,-1.2825344444444446,5.230766619047626,0.4478066411132988,-41.41553375654152
W2O1S2Se1,1.0637692857142849,7.84915077777778,8.95429938888889,0.8456530833333329,-0.2990904761904759,2.8547449999999976,2.103699583333333,1.4486115333333331,1.1880620000000002,0.9470799999999996,2.42657,1.880390555555557,1.2790859999999995,-2.133788666666668,-1.9398537500000004,-1.561818333333333,5.214045571428577,0.1819969507389846,-40.16073852943514
W2O2S1Se1,1.30960857142857,8.098294611111111,9.04412188888889,0.7284428333333335,-0.4088661904761904,3.096589444444444,2.2815950000000007,1.8099585333333328,1.3753016666666664,1.0076149999999993,2.4578800000000003,1.99764277777778,1.6379591666666662,-2.437751333333335,-1.976314166666668,-1.622005,5.022041571428571,0.317909516809151,-40.62898366532293
W2O1S1Te2,0.8095999999999999,8.212054388888888,9.017754833333337,0.9546189444444444,0.0460942857142856,2.326344444444442,1.6517495833333335,1.1588396000000003,0.992862,0.8523933333333334,1.93508,1.4870355555555557,0.9089381666666664,-1.3492166666666687,-0.7663050000000005,-0.7732749999999994,5.097112666666673,0.6540731683137415,-43.70132995161411
W2O1S2Te1,0.96930738095238,8.138636722222223,8.917618777777781,0.8525485694444447,-0.2344780952380951,2.607193333333329,1.885990416666667,1.350735066666666,1.088862,0.9582683333333334,2.01551,1.6654805555555554,1.1471816666666663,-1.6167240000000016,-1.610039166666667,-1.2795650000000005,5.178862285714289,-0.0364662982068465,-43.18290688965699
W2O2S1Te1,1.1888914285714276,8.052271611111115,9.351412611111115,0.7046699444444449,-0.4057423809523807,2.810851666666662,2.115858333333334,1.8105317333333333,1.3546089999999995,0.9891683333333336,2.0629800000000005,1.8508083333333345,1.5868041666666663,-1.8912453333333343,-1.67115375,-1.2735994444444445,5.007063476190478,0.0739708563837113,-43.39860634290719
W2O1Se1Te2,0.8069931428571431,7.940672444444444,8.92549838888889,0.9762610694444444,0.0842647619047618,2.277739444444442,1.6193404166666674,1.1733751333333344,0.984252,0.8874466666666669,1.85394,1.3905955555555554,0.9065039999999998,-1.258972000000002,-0.7027783333333336,-0.7801972222222214,5.085984857142862,0.5970751802277943,-40.187088169322514
W2O1Se2Te1,0.8351850000000003,7.674222944444446,9.002517611111111,0.9409325416666664,-0.1218857142857142,2.4128855555555515,1.7749687500000004,1.2216467333333338,1.044765333333333,0.9211399999999996,1.96172,1.521614722222222,1.0171799999999998,-1.470263333333335,-1.3096525000000006,-1.0496661111111114,5.179406333333342,0.2417290266876072,-40.750878106028544
W2O2Se1Te1,1.1478414285714285,7.928740055555559,9.289711500000005,0.7804114027777783,-0.3271128571428565,2.676382222222218,2.074063333333334,1.7868324000000004,1.3385536666666664,0.989005,1.9591200000000004,1.8223761111111123,1.5964316666666667,-1.688904000000001,-1.5930020833333336,-1.2780450000000003,5.015895809523813,0.1757229690157871,-39.641253138463156
W2S1Se1Te2,0.5373571904761903,7.568606666666668,7.726992833333334,1.1433539027777777,0.0399109523809524,1.9676200000000008,1.05498375,0.8319685333333332,0.6205943333333331,0.6883583333333337,1.7916199999999998,1.075845555555556,0.6710076666666666,-1.1138440000000014,-0.5177691666666664,-0.5487788888888893,5.087129714285719,0.7690484077486324,-37.82864458037918
W2S1Se2Te1,0.553532095238095,7.337882611111111,7.669524055555553,1.1202741944444443,-0.1262866666666666,2.158659444444444,1.157,0.8870688666666667,0.5996959999999999,0.7551149999999999,2.06064,1.185933611111111,0.6665236666666665,-1.3177820000000016,-0.9436775000000002,-0.7794838888888892,5.2032821904762,0.173674483034833,-38.303458968748984
W2S2Se1Te1,0.6810663809523809,7.545072722222224,7.570265888888889,1.1029721111111113,-0.1914761904761903,2.2150644444444447,1.371830833333333,0.9056105333333332,0.7199553333333334,0.7573633333333335,2.106479999999999,1.272783055555555,0.7486633333333335,-1.3635580000000016,-1.0254387500000004,-0.8978777777777777,5.200635476190483,0.1919153759051292,-37.05669197386153
Mn2O1S1Se2,1.190808380952381,4.834909277777779,5.496034944444449,-0.6462944999999998,-1.5529057142857148,4.030626666666668,2.255264166666666,1.4085965999999983,1.2847483333333336,1.0290927777777776,3.4533066666666663,2.0362683333333327,1.4382713333333337,-4.4115866666666665,-3.140295833333332,-2.708036111111111,3.558502952380952,-1.735733582214808,-37.593001122517336
Mn2O1S2Se1,1.3287845714285724,4.786029000000002,5.5841564444444485,-0.6999250972222221,-1.5932357142857143,3.9466150000000018,2.459442499999999,1.448819266666666,1.21985,1.0593294444444443,3.55413,2.353639444444445,1.4768421666666671,-4.388745999999997,-3.443857916666666,-2.820149444444442,3.5578529047619063,-1.8695571058129383,-35.070346553134904
Mn2O2S1Se1,1.356082380952381,4.726538722222222,5.401986611111112,-0.7829278055555555,-1.8422276190476208,4.330046111111114,2.8635141666666657,1.5429993333333345,1.3465433333333336,1.1371400000000005,4.124383333333334,2.6805172222222224,1.6775638333333325,-4.628568666666666,-3.577497083333335,-3.116350555555552,3.437116571428573,-1.6713902177235431,-35.19394909460266
Mn2O1S1Te2,1.0627970000000009,4.967597611111112,6.472736666666671,-0.8200012916666668,-1.2291519047619048,3.474776666666668,1.7971516666666667,1.2985766,1.043505,0.9000955555555561,2.873966666666665,1.5023038888888884,1.2577675,-3.995364666666668,-2.9568070833333326,-2.493832222222221,3.536677714285712,-1.2742583712770588,-39.49326888460405
Mn2O1S2Te1,1.2452160952380955,4.5199523333333325,5.633346777777781,-0.8864874861111111,-1.425035238095237,3.801919444444444,2.2847916666666666,1.4462042666666657,1.0984733333333332,1.0477016666666668,3.55184,2.059173333333333,1.4988641666666669,-4.373059999999999,-3.429328333333333,-2.847834999999997,3.4011527619047595,-1.6331384024955298,-37.82194265533078
Mn2O2S1Te1,1.1359142857142857,4.667176777777779,5.687179888888892,-0.9945429722222224,-1.6180219047619042,4.132686666666667,2.79208,1.4595390000000008,0.9741866666666664,1.0976766666666664,4.059613333333334,2.36812388888889,1.3956599999999997,-4.7015026666666655,-3.535311666666668,-3.037888888888887,3.3900456190476187,-1.511043217199166,-38.042418988403085
Mn2O1Se1Te2,1.0179180952380955,5.0666284444444445,6.304977722222226,-0.6807962777777778,-1.16064,3.305593333333334,1.6888600000000005,1.2679424333333331,1.0374283333333332,0.8546527777777777,2.7140166666666663,1.4604111111111104,1.1882999999999997,-3.838778000000001,-2.900555416666665,-2.521237777777777,3.567252571428568,-1.1683421001880825,-38.20058490510759
Mn2O1Se2Te1,1.1198210476190484,4.855448555555556,6.0991800000000005,-0.7763824583333333,-1.3554371428571423,3.591718333333333,1.8023283333333333,1.315397933333333,1.1302866666666664,0.8784561111111109,3.2253033333333327,1.6975838888888892,1.288876833333333,-4.265152666666668,-3.186640833333332,-2.73574611111111,3.4135530000000003,-1.5375840763505888,-38.818159244328506
Mn2O2Se1Te1,1.1577109523809528,4.705877055555556,5.700263777777781,-0.9273241666666664,-1.519215238095237,4.182913333333334,2.727950833333333,1.4705500000000002,1.0019600000000002,1.084635,3.8329300000000006,2.2006988888888888,1.3286733333333334,-4.670806,-3.565135416666668,-2.9913283333333336,3.321414380952381,-1.470321142819844,-36.48466889191591
Mn2S1Se1Te2,0.8079533333333333,5.084330444444444,6.2281377222222245,-0.4079338472222223,-0.9523314285714288,2.551079444444446,1.299582916666666,1.028159,0.6993060000000003,0.5764088888888885,2.0939966666666674,1.0912852777777775,0.994124,-3.224783999999998,-2.336126666666668,-1.9177777777777776,3.487290333333332,-0.9222310743616916,-35.10486042685186
