formula,2Dpfx,2Dpfy,CBM_GW,CBM,CBM_HSE06,Dgap_gw,Dgap_WSOC,Dgap,EBE,gp_gw,gp_HSE06,GWSOC,VBM_gw,VBM,VL,Eng,area,TDSL,CBM_HSE06.1,Eng
Ru2S5Te2,4.659941666666667,8.06794111111111,-0.252779861111111,-1.5776028571428564,-1.598757299951317,2.284855000000003,1.1292201999999998,0.9538533333333336,0.8260361111111113,2.3236666666666674,1.5712388888888889,0.9885791666666666,-2.2300080000000007,-2.582586111111113,3.0866723809523795,-44.04897770162927,34.507259999999995,3.0,-1.598757299951317,-44.04897770162927
Ru2S6Te1,4.576265,7.847944999999997,-0.3310494583333334,-1.58153238095238,-1.681797772061372,2.3920533333333327,1.2829165999999996,0.900895,0.9058950000000002,2.477796666666668,1.5477255555555558,1.078465,-2.4996300000000025,-2.768741111111113,3.183036190476189,-43.74904664661295,33.97242999999999,3.0,-1.681797772061372,-43.749046646612946
Ru2Se1Te6,5.388405888888888,8.825772777777775,0.0731045694444444,-1.411121428571429,-1.3787972236505883,1.856423333333332,0.8486992666666671,0.8085116666666669,0.5769533333333334,1.6130400000000007,0.959199444444444,0.8064083333333335,-1.2869639999999996,-1.877853888888889,3.371824571428575,-34.03995394580803,38.18107999999998,3.0,-1.3787972236505883,-34.03995394580803
Ru2Se2Te5,5.263099111111112,8.700907777777775,0.0761025694444444,-1.412624285714286,-1.2113696052503788,1.871253333333332,0.8129342666666669,0.761765,0.5724733333333334,1.6612500000000006,0.9823127777777768,0.8216383333333332,-1.3041839999999998,-1.8176161111111109,3.343678380952384,-35.00215902448958,37.40278999999998,3.0,-1.2113696052503788,-35.00215902448958
Ru2Se3Te4,5.096377444444445,8.61629944444444,0.0405236944444444,-1.4368128571428571,-1.3516716093713337,1.9083666666666648,0.8082322666666667,0.7341050000000001,0.5440000000000002,1.5698599999999998,0.9982652777777772,0.7854308333333335,-1.3628599999999993,-1.8479316666666668,3.382011238095241,-35.846611364039845,36.76673499999998,3.0,-1.3516716093713337,-35.846611364039845
Ru2Se4Te3,5.041861999999998,8.478166666666667,0.00043675,-1.5110985714285718,-1.3329717477420386,2.030226111111112,0.8688802666666666,0.7857350000000001,0.6488816666666668,1.6372000000000002,1.02616,0.7605358333333335,-1.5709959999999992,-2.0607344444444435,3.162027619047617,-37.171008536819016,36.31330499999999,3.0,-1.3329717477420386,-37.171008536819016
Ru2Se5Te2,5.150931222222222,8.347219444444441,-0.020106,-1.5015176190476194,-1.4011204718333214,2.050457777777777,0.8856359333333332,0.7896133333333334,0.6499861111111112,1.66474,1.1121305555555552,0.8157583333333336,-1.6343699999999997,-2.096735555555556,3.189475238095235,-37.85095438348506,35.71117999999999,3.0,-1.4011204718333214,-37.85095438348506
Ru2Se6Te1,5.086627222222223,8.419500000000001,-0.0555857499999999,-1.4577214285714284,-1.5207828817663565,2.088542777777778,0.9252379333333332,0.8271033333333335,0.6758488888888889,1.78147,1.1257888888888887,0.8002983333333334,-1.7085779999999997,-2.159184444444444,3.239425714285711,-38.41125034792245,35.32621499999999,3.0,-1.5207828817663565,-38.411250347922454
Os2O1S6,4.477747777777782,8.603531666666667,-0.4804115138888888,-2.3314861904761885,-1.2766311120317486,2.913003888888889,1.6291408333333322,1.5205183333333332,1.020795555555555,2.878893333333333,1.934738333333334,1.6440700000000004,-2.974442666666664,-4.090750555555552,2.923243333333329,-50.04434478417088,32.66902999999999,2.0,-1.2766311120317486,-50.04434478417088
Os2O2S5,4.205040555555558,8.77156,-0.643123208333333,-2.5716176190476188,-1.1456987458428851,2.95883,1.6071786666666654,1.5949366666666664,1.024406111111111,3.01372,2.241370555555556,1.7641633333333335,-3.1928379999999965,-4.317292222222218,2.853047619047617,-54.31130593575138,30.923469999999984,2.0,-1.1456987458428851,-54.31130593575138
Os2O3S4,3.988556111111112,8.704193333333334,-0.8963785833333339,-2.7990804761904755,-1.9331689272319184,2.997246111111111,1.922197999999999,1.97893,1.124394444444444,3.1415533333333325,2.528806666666667,2.0209225,-3.464260666666662,-4.414478333333329,2.7973242857142844,-58.55425983086417,30.13565499999998,2.0,-1.9331689272319184,-58.55425983086417
Os2O4S3,3.502897222222222,8.630253333333336,-1.1092829444444452,-3.347390476190476,-2.0733623965238217,3.5579283333333334,2.1109850000000008,2.1566583333333336,1.3243099999999994,3.459943333333332,3.2576827777777746,2.105536666666666,-3.9801966666666617,-5.311602222222224,2.4541209523809537,-63.73440885163989,28.517184999999987,3.0,-2.0733623965238217,-63.734408851639884
Os2O5S2,3.1268944444444444,8.859804999999998,-1.2861115555555558,-3.454760952380952,-2.689685516012881,3.903657222222217,2.1013530000000005,2.142423333333334,1.3432466666666667,3.717509999999999,3.10239111111111,2.1867975,-4.214439999999996,-5.329911111111113,2.355765714285715,-65.44520356155576,26.16631,3.0,-2.689685516012881,-65.44520356155576
Os2O6S1,3.0265344444444446,8.645711111111108,-1.306274847222222,-3.5351338095238094,-2.8580528158713854,4.697036666666662,2.0837108333333334,2.2575833333333337,1.3997649999999997,4.274606666666666,2.8300249999999982,2.2038275,-4.570779999999998,-5.439323888888891,2.318622857142857,-66.15050271661926,26.202884999999995,3.0,-2.8580528158713854,-66.15050271661926
Os2O1Se6,4.799702222222225,8.798073333333335,-0.2517821527777781,-1.952758095238096,-1.1029438212683118,2.487911666666666,1.3197156666666667,1.303211666666667,0.820567777777778,2.33699,1.653389444444444,1.3513675,-2.073710000000002,-2.9395355555555533,3.0437657142857115,-45.677137441382335,35.367259999999995,3.0,-1.1029438212683118,-45.677137441382335
Os2O2Se5,4.644535000000001,8.622716666666667,-0.415213236111111,-2.172455714285715,-1.1595025201047275,2.627438333333332,1.469931999999999,1.468751666666667,0.8631500000000003,2.46598,1.7926661111111108,1.6199975000000006,-2.3976360000000008,-3.5826783333333303,3.03211095238095,-48.83557890276823,34.46878999999999,3.0,-1.1595025201047275,-48.835578902768226
Os2O3Se4,4.288836111111113,8.466386666666665,-0.5614826527777778,-2.521064761904761,-1.9144401211653816,2.8227722222222225,1.7384096666666666,1.4834483333333333,1.0002527777777777,2.711453333333334,2.097283333333333,1.879275833333334,-2.9195993333333314,-3.9992411111111057,2.991535238095234,-51.54837561994298,33.31380499999999,3.0,-1.9144401211653816,-51.54837561994298
Os2O4Se3,3.5439583333333324,8.447883333333333,-0.9786580694444448,-3.2416571428571426,-2.2448639555083663,3.501012777777777,2.106455333333333,2.018355,1.2187866666666662,3.4368699999999994,3.1709405555555548,2.189405833333333,-3.7218993333333272,-5.103367222222221,2.599186666666666,-57.0374055886939,31.442754999999984,3.0,-2.2448639555083663,-57.0374055886939
Os2O5Se2,3.272269999999999,8.68325833333333,-1.0942857916666675,-3.4147876190476185,-2.725420050144429,3.7599372222222174,2.1626450000000004,2.0733883333333334,1.2966599999999997,3.7438033333333336,3.140739444444444,2.28599,-4.070780666666663,-5.090051666666665,2.44164380952381,-58.71928103549023,28.57326999999999,3.0,-2.725420050144429,-58.719281035490226
Os2O6Se1,2.968575555555556,8.621067777777775,-1.2728658333333336,-3.522583333333333,-2.975936996887332,4.473217222222216,2.105930833333334,2.1079233333333334,1.38278,4.15079,2.8765055555555543,2.2265425,-4.494683999999999,-5.391195555555556,2.349214761904762,-59.97140795343376,25.663875,3.0,-2.975936996887332,-59.971407953433754
Os2O1Te6,4.586198944444445,8.517906666666669,-0.0667209305555555,-1.4912709523809524,-0.7699506127301684,1.8136616666666672,1.035447066666667,0.8600616666666671,0.6970877777777776,1.63383,1.3837444444444438,0.98995875,-1.2783659999999997,-2.0442061111111123,3.1798061904761887,-44.3384931364834,40.95871999999999,3.0,-0.7699506127301684,-44.3384931364834
Os2O2Te5,4.259952777777778,8.129222222222218,-0.1633767916666667,-1.694872380952382,-0.9598118795644368,2.1577400000000004,1.1690360666666668,0.9776600000000002,0.7320777777777776,1.8935200000000003,1.5770616666666653,1.1535679166666664,-1.5665980000000015,-2.1863294444444445,3.203857142857142,-47.20745865638592,39.46440499999999,3.0,-0.9598118795644368,-47.20745865638592
Os2O3Te4,4.694825833333334,8.231142222222221,-0.4316537916666668,-2.013032857142857,-0.6938544949460984,2.442994444444444,1.4503564000000004,1.149355,0.737613333333333,2.0629700000000004,1.6549016666666658,1.45739,-1.844849333333335,-2.964876666666665,3.074769523809524,-50.91508419102537,37.948525,3.0,-0.6938544949460984,-50.91508419102537
Os2O4Te3,4.471993333333333,8.182649999999999,-0.6433123055555556,-2.407555714285712,-1.1662908302020492,3.412047777777776,1.9400189999999995,1.7765366666666678,1.205856666666666,3.3461900000000004,2.71257111111111,2.077840000000001,-3.140152666666664,-4.59547833333333,2.679712857142852,-58.204621844487306,34.832885,3.0,-1.1662908302020492,-58.204621844487306
Os2O5Te2,3.9309983333333327,8.164981111111109,-1.141167930555556,-2.8695866666666667,-1.889131973332084,3.52301111111111,2.1216136666666667,2.0405483333333345,1.2939816666666666,3.732866666666666,2.9148149999999995,2.2144125,-3.82567533333333,-4.767869999999999,2.585283809523809,-61.26111374799565,32.39446499999999,3.0,-1.889131973332084,-61.26111374799565
Os2O6Te1,3.402544999999999,8.428134444444444,-1.3574169444444448,-3.340099047619049,-2.4241576325927694,4.10034833333333,2.203826333333333,1.9225333333333336,1.3589999999999998,4.002986666666667,3.08033,2.2427533333333334,-4.250347999999999,-5.045258333333335,2.4394557142857147,-63.56580152003399,26.849059999999994,3.0,-2.4241576325927694,-63.565801520033986
Os2S1Se6,5.173623888888888,8.936105000000003,-0.0867102499999999,-1.3006576190476191,-1.025111156711202,2.1947766666666686,1.1325346666666662,0.8715583333333337,0.6891688888888887,2.09333,1.2726349999999995,1.1201608333333335,-1.8116100000000013,-2.02641888888889,3.622504285714285,-49.47050118670507,35.787649999999985,3.0,-1.025111156711202,-49.47050118670507
Os2S2Se5,5.233913888888888,9.101161666666668,-0.1161384999999998,-1.3531204761904765,-1.017760522799757,2.247470000000002,1.2013096666666658,0.9120933333333334,0.7079327777777776,2.12949,1.2174561111111104,1.1279983333333337,-1.8728940000000016,-2.092643888888888,3.6292057142857135,-48.961484187684,36.05670499999999,3.0,-1.017760522799757,-48.961484187684
Os2S3Se4,5.23825388888889,9.041943333333336,-0.1711975416666668,-1.3597919047619045,-1.087451121894562,2.2396583333333355,1.2306556666666664,0.889436666666667,0.725251111111111,2.1300400000000006,1.208700555555555,1.189533333333333,-1.935600000000002,-2.152305,3.6010042857142857,-48.23773407968563,34.85865499999998,3.0,-1.087451121894562,-48.23773407968563
Os2S4Se3,5.08234388888889,9.084908333333336,-0.1862037500000001,-1.4605766666666662,-1.0977219275971752,2.408016666666667,1.3658493333333328,1.0316716666666663,0.8205127777777781,2.3712066666666667,1.4653627777777776,1.3629583333333335,-2.217880000000002,-2.4033394444444425,3.53486380952381,-48.22302539691151,34.30881499999998,3.0,-1.0977219275971752,-48.22302539691151
Os2S5Se2,5.133123333333335,9.006665000000002,-0.2488890833333335,-1.501166666666666,-1.0631923336020928,2.4485833333333344,1.407084,1.08467,0.8694861111111112,2.419356666666667,1.457042222222222,1.4119208333333333,-2.355914000000001,-2.588496111111112,3.5327795238095243,-47.53208085685867,34.07042999999999,3.0,-1.0631923336020928,-47.53208085685867
Os2S6Se1,5.077470000000001,8.966565,-0.2706417500000001,-1.5430209523809524,-1.051271004412024,2.5074399999999994,1.4702586666666673,1.1992149999999997,0.8661594444444446,2.48978,1.4766605555555556,1.4345258333333333,-2.3854240000000013,-2.751842222222223,3.557142380952381,-46.99692167818114,33.108214999999994,3.0,-1.051271004412024,-46.99692167818114
Os2S1Te6,5.246585666666666,8.865575000000003,0.1353893333333334,-1.001698095238097,-0.7518379342976288,1.6259866666666674,0.8365940000000001,0.6711866666666667,0.5891972222222222,1.4058400000000004,1.0640266666666662,0.8134394999999999,-0.9946999999999993,-1.5164666666666682,3.466212857142857,-45.78817986370261,40.90271999999999,3.0,-0.7518379342976288,-45.78817986370261
Os2S2Te5,5.082132111111111,8.569414444444448,0.1143557916666667,-0.9788280952380966,-0.5000317025774402,1.7281550000000008,0.822566,0.6288416666666667,0.5942572222222221,1.45378,1.1007472222222214,0.7985219999999998,-1.0374999999999992,-1.521002777777779,3.511685714285716,-46.0142322438127,40.04156999999999,3.0,-0.5000317025774402,-46.0142322438127
Os2S3Te4,5.169166999999999,8.49978388888889,0.0292477083333333,-1.026145714285715,-0.667098050739189,1.8263033333333345,0.9240016666666664,0.6985666666666666,0.5868955555555556,1.4608,1.1487872222222215,0.8416428333333335,-1.1511019999999998,-1.5784494444444457,3.5554600000000027,-46.78318448845429,38.46347999999998,3.0,-0.667098050739189,-46.78318448845429
Os2S4Te3,4.965630555555557,8.846089999999997,-0.0195549166666666,-1.2471376190476196,-0.6987485880881372,2.1709350000000005,1.016850166666666,0.9233050000000002,0.7929555555555553,1.9845166666666672,1.5448177777777778,1.0424728333333335,-1.69283,-2.114257777777777,3.325105714285714,-48.41185177731096,36.262555,3.0,-0.6987485880881372,-48.41185177731096
Os2S5Te2,4.98059488888889,8.663616666666666,-0.1170232916666666,-1.3950995238095238,-0.8557360632789232,2.2563744444444467,1.1653175,0.9089566666666667,0.8082722222222223,2.112906666666667,1.7266722222222222,1.1536624999999996,-1.8462380000000007,-2.211094444444443,3.330430952380951,-48.334517021542354,35.77927999999999,3.0,-0.8557360632789232,-48.334517021542354
Os2S6Te1,5.005828888888892,8.47772333333333,-0.1748621250000001,-1.438013809523809,-1.0229959670573812,2.375722777777779,1.3165481666666652,0.9216166666666666,0.8779227777777777,2.3607566666666675,1.6096844444444445,1.3127733333333331,-2.1578000000000017,-2.479172777777778,3.365460952380952,-47.578792496441125,34.892125,3.0,-1.0229959670573812,-47.578792496441125
Os2Se1Te6,5.473075333333332,9.124646111111112,0.1878321249999999,-1.0532771428571444,-0.9935105776350844,1.603463333333334,0.807253266666667,0.6359666666666668,0.560735,1.33619,1.0010249999999998,0.805425,-0.9289979999999992,-1.5596483333333342,3.452218952380954,-36.90627354287368,40.85012499999999,3.0,-0.9935105776350844,-36.906273542873684
Os2Se2Te5,5.383458666666667,9.036956111111111,0.181102125,-1.043130000000002,-0.9640070713745432,1.6642416666666673,0.7984842666666668,0.5938166666666668,0.561105,1.39452,1.0509783333333325,0.7917595,-0.9266859999999996,-1.5260061111111118,3.4961703809523814,-37.3921963810897,39.515505000000005,3.0,-0.9640070713745432,-37.392196381089704
Os2Se3Te4,5.203815333333333,8.89101944444445,0.1203642916666666,-1.0459942857142872,-0.8781487967748755,1.7105300000000008,0.8192386000000003,0.6134216666666668,0.5303966666666666,1.4412200000000002,1.05637861111111,0.7817895000000001,-0.9937939999999994,-1.6007427777777778,3.5708789523809523,-38.082172222040825,38.764915,3.0,-0.8781487967748755,-38.082172222040825
Os2Se4Te3,5.280651000000001,9.16332966666667,0.0999482083333334,-1.1396376190476192,-0.9749834373377382,1.9118827777777785,0.8834719333333332,0.7078116666666667,0.675196666666667,1.6263099999999997,1.1724638888888888,0.7732161666666667,-1.282902,-1.8745144444444444,3.527922857142855,-39.32449102111991,38.52282999999999,3.0,-0.9749834373377382,-39.32449102111991
Os2Se5Te2,5.312964777777779,9.07373966666667,0.0796029583333333,-1.1439309523809524,-1.142426582755408,1.9848377777777777,0.8953179333333328,0.707111666666667,0.6756616666666672,1.70663,1.2384294444444448,0.8456103333333335,-1.324692,-1.9215538888888888,3.5018599999999984,-39.941783485396336,36.73036999999999,3.0,-1.142426582755408,-39.941783485396336
Os2Se6Te1,5.419743,9.142186333333337,0.0595645,-1.182310476190476,-1.1326475904532447,2.064507777777779,0.964123266666666,0.698401666666667,0.6911300000000002,1.7302499999999998,1.2215261111111118,0.9791233333333332,-1.453318,-1.9505383333333344,3.523759523809522,-40.8629682201024,36.06805499999999,3.0,-1.1326475904532447,-40.8629682201024
Mn2O1S1Se5,4.782624444444446,6.731279888888891,-0.4163577638888885,-2.2484899999999994,-1.5108786599998865,3.832103888888887,1.818802333333332,1.7881050000000005,1.0382755555555558,3.2610100000000006,2.342602777777777,1.4847008333333322,-3.816070666666665,-3.589163333333333,2.632206904761901,-51.26814932006396,32.25199,3.0,-1.5108786599998865,-51.268149320063955
Mn2O1S2Se4,4.766808333333335,6.648873222222224,-0.452586958333333,-2.2491399999999984,-1.6177389028098472,3.829158333333333,1.818631666666665,1.9812116666666664,1.0632405555555562,3.298316666666667,2.3894155555555545,1.5199333333333325,-3.945985999999999,-3.646340555555556,2.602671666666664,-50.49064759258574,31.84374,3.0,-1.6177389028098472,-50.49064759258574
Mn2O1S3Se3,4.575474444444444,6.699541000000001,-0.4803476249999998,-2.2866361904761896,-1.728635722320175,3.8248627777777777,1.8593206666666653,1.908981666666666,1.0913250000000008,3.218306666666667,2.6229761111111105,1.6204383333333323,-4.078891999999998,-3.73109611111111,2.581232857142856,-51.57679911684969,29.976395000000004,3.0,-1.728635722320175,-51.57679911684969
Mn2O1S4Se2,4.589165,6.502667666666667,-0.5137468333333332,-2.3066495238095235,-1.7279397602904412,3.8228177777777774,1.966538666666665,2.1637833333333334,1.1491400000000005,3.570233333333333,2.8081405555555548,1.6639241666666658,-4.051301999999999,-4.074133333333334,2.473235238095237,-49.62365792172679,28.798915,3.0,-1.7279397602904412,-49.62365792172679
